Source_mac,Destination_mac,source_IP,Destination_IP,Protocol,FirstDate,LastDate,FirstStamp,LastStamp,FirstOridinalStamp,LastOridinalStamp,SenPacketsCount,SenBytesSum,SenBytesAvg,SenPayloadSum,SenPayloadAvg,SenLoad,SenTtlAvg,SenAckRate,SenFinRate,SenPshRate,SenSynRate,SenUrgRate,SenRstRate,SenTcpWindowAvg,SenFragmentRate,RecPacketsCount,RecBytesSum,RecBytesAvg,RecPayloadSum,RecPayloadAvg,RecLoad,RecTtlAvg,RecAckRate,RecFinRate,RecPshRate,RecSynRate,RecUrgRate,RecRstRate,RecTcpWindowAvg,RecFragmentRate,Sen_AckDelay,Rec_AckDelay,class
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:02.006418,2022-06-14 22:45:02.055122,73.002664,73.051368,1655239502.006418,1655239502.055122,5,325,65.0,65,13.0,53382.709,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,7,424,60.571,60,8.571,69643.904,64.0,1.0,0.0,0.714,0.0,0.0,0.0,502.0,0.0,0.000246,0.007916,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:02.201465,2022-06-14 22:45:02.655148,73.197711,73.651394,1655239502.201465,1655239502.655148,21,1239,59.0,147,7.0,21847.799,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,16451.975,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023033,0.029243,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:02.505966,2022-06-14 22:45:02.551674,73.502212,73.54792,1655239502.505966,1655239502.551674,8,520,65.0,104,13.0,91010.64,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,12,720,60.0,96,8.0,126014.733,64.0,1.0,0.0,0.667,0.0,0.0,0.0,502.0,0.0,0.000308,0.003944,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:02.511126,2022-06-14 22:45:02.515170,73.507372,73.511416,1655239502.511126,1655239502.51517,5,325,65.0,65,13.0,642759.962,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,10,580,58.0,60,6.0,1147079.316,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000341,0.000275,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:02.800828,2022-06-14 22:45:03.224560,73.797074,74.220806,1655239502.800828,1655239503.22456,21,1239,59.0,147,7.0,23392.087,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,17614.864,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.021212,0.028411,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:03.013317,2022-06-14 22:45:03.023018,74.009563,74.019264,1655239503.013317,1655239503.023018,8,520,65.0,104,13.0,428787.509,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,16,928,58.0,96,6.0,765220.786,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000467,0.000428,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:03.023363,2022-06-14 22:45:03.029722,74.019609,74.025968,1655239503.023363,1655239503.029722,5,325,65.0,65,13.0,408813.907,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,10,580,58.0,60,6.0,729575.588,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000909,0.00023,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:03.402305,2022-06-14 22:45:03.810367,74.398551,74.806613,1655239503.402305,1655239503.810367,21,1239,59.0,147,7.0,24290.354,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18291.283,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020082,0.028659,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:03.514394,2022-06-14 22:45:04.013056,74.51064,75.009302,1655239503.514394,1655239504.013056,8,520,65.0,104,13.0,8342.307,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,17,992,58.353,108,6.353,15914.556,64.0,1.0,0.0,0.529,0.0,0.0,0.0,502.0,0.0,0.000524,0.030944,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:03.523696,2022-06-14 22:45:03.532899,74.519942,74.529145,1655239503.523696,1655239503.532899,5,325,65.0,65,13.0,282487.191,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,10,580,58.0,60,6.0,504130.987,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000496,0.000773,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:04.014819,2022-06-14 22:45:04.513913,75.011065,75.510159,1655239504.014819,1655239504.513913,9,585,65.0,117,13.0,9376.972,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,12,720,60.0,96,8.0,11540.889,64.0,1.0,0.0,0.667,0.0,0.0,0.0,502.0,0.0,0.003926,0.042711,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:04.000729,2022-06-14 22:45:04.451399,74.996975,75.447645,1655239504.000729,1655239504.451399,20,1187,59.35,147,7.35,21070.803,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,16561.971,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023868,0.029197,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:04.514827,2022-06-14 22:45:05.014473,75.511073,76.010719,1655239504.514827,1655239505.014473,7,455,65.0,91,13.0,7285.144,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,15,876,58.4,96,6.4,14025.904,64.0,1.0,0.0,0.533,0.0,0.0,0.0,502.0,0.0,0.000823,0.035331,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:04.063955,2022-06-14 22:45:04.531183,75.060201,75.527429,1655239504.063955,1655239504.531183,10,650,65.0,130,13.0,11129.448,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,19861.784,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000353,0.024463,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:04.601486,2022-06-14 22:45:05.008435,75.597732,76.004681,1655239504.601486,1655239505.008435,21,1239,59.0,147,7.0,24356.798,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18341.318,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020389,0.02947,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:05.015283,2022-06-14 22:45:05.514650,76.011529,76.510896,1655239505.015283,1655239505.51465,13,845,65.0,169,13.0,13537.111,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,22,1288,58.545,144,6.545,20634.082,64.0,1.0,0.0,0.545,0.0,0.0,0.0,502.0,0.0,0.000438,0.022493,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:05.023075,2022-06-14 22:45:05.071776,76.019321,76.068022,1655239505.023075,1655239505.071776,5,325,65.0,65,13.0,53386.107,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,7,424,60.571,60,8.571,69648.336,64.0,1.0,0.0,0.714,0.0,0.0,0.0,502.0,0.0,0.000534,0.007716,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:05.200254,2022-06-14 22:45:05.607503,76.1965,76.603749,1655239505.200254,1655239505.607503,21,1239,59.0,147,7.0,24338.86,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18327.81,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020516,0.028807,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:05.515312,2022-06-14 22:45:06.014526,76.511558,77.010772,1655239505.515312,1655239506.014526,5,325,65.0,65,13.0,5208.178,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,8,476,59.5,60,7.5,7627.977,64.0,1.0,0.0,0.625,0.0,0.0,0.0,502.0,0.0,0.00123,0.076266,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:05.523619,2022-06-14 22:45:06.021222,76.519865,77.017468,1655239505.523619,1655239506.021222,6,390,65.0,78,13.0,6270.044,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,12,696,58.0,72,6.0,11189.617,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000471,0.045037,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:05.800801,2022-06-14 22:45:06.209317,76.797047,77.205563,1655239505.800801,1655239506.209317,21,1239,59.0,147,7.0,24263.376,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18270.969,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.022845,0.02902,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:06.015379,2022-06-14 22:45:06.515349,77.011625,77.511595,1655239506.015379,1655239506.515349,11,715,65.0,143,13.0,11440.664,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,23,1340,58.261,144,6.261,21441.245,64.0,1.0,0.0,0.522,0.0,0.0,0.0,502.0,0.0,0.000363,0.02261,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:06.400514,2022-06-14 22:45:06.808834,77.39676,77.80508,1655239506.400514,1655239506.808834,21,1239,59.0,147,7.0,24275.008,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18279.727,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020839,0.029008,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:06.515768,2022-06-14 22:45:07.015743,77.512014,78.011989,1655239506.515768,1655239507.015743,4,260,65.0,52,13.0,4160.2,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,7,400,57.143,36,5.143,6400.308,64.0,1.0,0.0,0.429,0.0,0.0,0.0,502.0,0.0,0.001755,0.070736,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:06.024535,2022-06-14 22:45:06.523992,77.020781,77.520238,1655239506.024535,1655239506.523992,9,585,65.0,117,13.0,9370.155,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,18,1044,58.0,108,6.0,16722.123,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000599,0.029105,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:07.016336,2022-06-14 22:45:07.515857,78.012582,78.512103,1655239507.016336,1655239507.515857,11,715,65.0,143,13.0,11450.947,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,22,1276,58.0,132,6.0,20435.536,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000757,0.023456,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:07.002658,2022-06-14 22:45:07.404051,77.998904,78.400297,1655239507.002658,1655239507.404051,20,1187,59.35,147,7.35,23657.543,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,18595.188,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023824,0.029379,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:07.516339,2022-06-14 22:45:08.016015,78.512585,79.012261,1655239507.516339,1655239508.016015,8,520,65.0,104,13.0,8325.378,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,13,772,59.385,96,7.385,12359.985,64.0,1.0,0.0,0.615,0.0,0.0,0.0,502.0,0.0,0.000408,0.045042,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:07.026050,2022-06-14 22:45:07.524120,78.022296,78.520366,1655239507.02605,1655239507.52412,10,650,65.0,130,13.0,10440.279,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,18,1056,58.667,120,6.667,16961.437,64.0,1.0,0.0,0.556,0.0,0.0,0.0,502.0,0.0,0.000409,0.031512,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:07.602168,2022-06-14 22:45:08.055048,78.598414,79.051294,1655239507.602168,1655239508.055048,20,1187,59.35,147,7.35,20967.985,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,16481.154,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023636,0.02957,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:08.200663,2022-06-14 22:45:08.655408,79.196909,79.651654,1655239508.200663,1655239508.655408,21,1239,59.0,147,7.0,21796.792,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,16413.565,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.022568,0.029276,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:08.016358,2022-06-14 22:45:08.513809,79.012604,79.510055,1655239508.016358,1655239508.513809,12,780,65.0,156,13.0,12543.922,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,24,1392,58.0,144,6.0,22386.076,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000293,0.021498,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:08.019727,2022-06-14 22:45:08.517492,79.015973,79.513738,1655239508.019727,1655239508.517492,10,650,65.0,130,13.0,10446.674,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,18643.296,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.00043,0.025997,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:08.801641,2022-06-14 22:45:09.209196,79.797887,80.205442,1655239508.801641,1655239509.209196,21,1239,59.0,147,7.0,24320.578,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18314.043,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.019591,0.02943,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:09.011120,2022-06-14 22:45:09.510605,80.007366,80.506851,1655239509.01112,1655239509.510605,9,585,65.0,117,13.0,9369.632,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,17,992,58.353,108,6.353,15888.333,64.0,1.0,0.0,0.529,0.0,0.0,0.0,502.0,0.0,0.000389,0.033941,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:09.016893,2022-06-14 22:45:09.079569,80.013139,80.075815,1655239509.016893,1655239509.079569,5,325,65.0,65,13.0,41482.395,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,10,580,58.0,60,6.0,74030.12,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.001232,0.006346,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:09.401212,2022-06-14 22:45:09.811049,80.397458,80.807295,1655239509.401212,1655239509.811049,20,1187,59.35,147,7.35,23170.13,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,18212.074,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023573,0.029454,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:09.511145,2022-06-14 22:45:10.006979,80.507391,81.003225,1655239509.511145,1655239510.006979,15,975,65.0,195,13.0,15731.044,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,30,1740,58.0,180,6.0,28073.862,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000369,0.016945,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:09.518012,2022-06-14 22:45:10.008183,80.514258,81.004429,1655239509.518012,1655239510.008183,10,650,65.0,130,13.0,10608.522,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,18932.132,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000326,0.025649,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:10.000775,2022-06-14 22:45:10.411129,80.997021,81.407375,1655239510.000775,1655239510.411129,21,1239,59.0,147,7.0,24154.701,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18189.133,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.020253,0.029469,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:10.510463,2022-06-14 22:45:10.518928,81.506709,81.515174,1655239510.510463,1655239510.518928,8,520,65.0,104,13.0,491374.276,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,16,928,58.0,96,6.0,876914.092,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000544,0.000312,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:10.519322,2022-06-14 22:45:10.523827,81.515568,81.520073,1655239510.519322,1655239510.523827,5,325,65.0,65,13.0,576988.269,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,10,580,58.0,60,6.0,1029702.142,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000375,0.000338,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:10.600234,2022-06-14 22:45:11.055483,81.59648,82.051729,1655239510.600234,1655239511.055483,20,1187,59.35,147,7.35,20858.865,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,16395.385,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.023517,0.030054,Normal
02:42:c0:a8:00:29,ff:ff:ff:ff:ff:ff,,,ARP,2022-06-14 22:44:37.755437,2022-06-14 22:44:37.755592,48.751683,48.751838,1655239477.755437,1655239477.755592,3,126,42.0,114,38.0,6452831.482,,,,,,,,,,0,0,,0,,0.0,,,,,,,,,,,,Normal
02:42:7c:4a:e5:90,02:42:c0:a8:00:29,,,ARP,2022-06-14 22:44:35.995318,2022-06-14 22:44:35.995357,46.991564,46.991603,1655239475.995318,1655239475.995357,1,42,42.0,38,38.0,8378917.184,,,,,,,,,,1,42,42.0,38,38.0,8378917.184,,,,,,,,,,,,Normal
02:42:c0:a8:00:17,02:42:c0:a8:00:29,,,ARP,2022-06-14 22:44:42.907320,2022-06-14 22:44:42.907371,53.903566,53.903617,1655239482.90732,1655239482.907371,1,42,42.0,38,38.0,6458858.541,,,,,,,,,,1,42,42.0,38,38.0,6458858.541,,,,,,,,,,,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:11.202173,2022-06-14 22:45:11.608157,82.198419,82.604403,1655239511.202173,1655239511.608157,21,1239,59.0,147,7.0,24414.7,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18384.919,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.02003,0.029089,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:11.014971,2022-06-14 22:45:11.505278,82.011217,82.501524,1655239511.014971,1655239511.505278,16,1040,65.0,208,13.0,16968.922,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,31,1804,58.194,192,6.194,29434.554,64.0,1.0,0.0,0.516,0.0,0.0,0.0,502.0,0.0,0.000323,0.017599,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:11.026803,2022-06-14 22:45:11.506722,82.023049,82.502968,1655239511.026803,1655239511.506722,10,650,65.0,130,13.0,10835.14,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,19336.558,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.000285,0.025136,Normal
02:42:c0:a8:00:29,ff:ff:ff:ff:ff:ff,,,ARP,2022-06-14 22:45:11.542864,2022-06-14 22:45:12.030912,82.53911,83.027158,1655239511.542864,1655239512.030912,35,1470,42.0,1330,38.0,24095.949,,,,,,,,,,0,0,,0,,0.0,,,,,,,,,,,,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:29,,,ARP,2022-06-14 22:44:35.995355,2022-06-14 22:44:35.995367,46.991601,46.991613,1655239475.995355,1655239475.995367,1,42,42.0,38,38.0,25533180.815,,,,,,,,,,1,42,42.0,38,38.0,25533180.815,,,,,,,,,,,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:11.799964,2022-06-14 22:45:12.212709,82.79621,83.208955,1655239511.799964,1655239512.212709,21,1239,59.0,147,7.0,24014.769,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18083.761,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.02036,0.029405,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:12.010784,2022-06-14 22:45:12.510773,83.00703,83.507019,1655239512.010784,1655239512.510773,9,585,65.0,117,13.0,9360.187,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,17,992,58.353,108,6.353,15872.316,64.0,1.0,0.0,0.529,0.0,0.0,0.0,502.0,0.0,0.002795,0.029748,Normal
02:42:c0:a8:00:29,ff:ff:ff:ff:ff:ff,,,ARP,2022-06-14 22:45:12.047973,2022-06-14 22:45:12.543185,83.044219,83.539431,1655239512.047973,1655239512.543185,39,1638,42.0,1482,38.0,26461.337,,,,,,,,,,0,0,,0,,0.0,,,,,,,,,,,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:12.400470,2022-06-14 22:45:12.811081,83.396716,83.807327,1655239512.40047,1655239512.811081,20,1187,59.35,147,7.35,23126.46,64.0,1.0,0.0,0.6,0.0,0.0,0.0,503.05,0.0,15,933,62.2,153,10.2,18177.748,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.024141,0.028977,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:15,192.168.0.11,192.168.0.21,IPV4:TCP,2022-06-14 22:45:12.510966,2022-06-14 22:45:12.513777,83.507212,83.510023,1655239512.510966,1655239512.513777,7,455,65.0,91,13.0,1294473.04,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,15,864,57.6,84,5.6,2458076.279,64.0,1.0,0.0,0.467,0.0,0.0,0.0,502.0,0.0,0.000139,0.000104,Normal
02:42:c0:a8:00:29,ff:ff:ff:ff:ff:ff,,,ARP,2022-06-14 22:45:12.553816,2022-06-14 22:45:12.999138,83.550062,83.995384,1655239512.553816,1655239512.999138,33,1386,42.0,1254,38.0,24898.779,,,,,,,,,,0,0,,0,,0.0,,,,,,,,,,,,Normal
02:42:c0:a8:00:0c,02:42:c0:a8:00:15,192.168.0.12,192.168.0.21,IPV4:TCP,2022-06-14 22:45:12.043961,2022-06-14 22:45:12.516926,83.040207,83.513172,1655239512.043961,1655239512.516926,10,650,65.0,130,13.0,10994.448,64.0,1.0,0.0,1.0,0.0,0.0,0.0,509.0,0.0,20,1160,58.0,120,6.0,19620.861,64.0,1.0,0.0,0.5,0.0,0.0,0.0,502.0,0.0,0.00043,0.024708,Normal
02:42:c0:a8:00:29,ff:ff:ff:ff:ff:ff,,,ARP,2022-06-14 22:45:13.054850,2022-06-14 22:45:13.547179,84.051096,84.543425,1655239513.05485,1655239513.547179,38,1596,42.0,1444,38.0,25933.831,,,,,,,,,,0,0,,0,,0.0,,,,,,,,,,,,Normal
02:42:c0:a8:00:0b,02:42:c0:a8:00:0c,192.168.0.11,192.168.0.12,IPV4:TCP,2022-06-14 22:45:13.001071,2022-06-14 22:45:13.406151,83.997317,84.402397,1655239513.001071,1655239513.406151,21,1239,59.0,147,7.0,24469.175,64.0,1.0,0.0,0.571,0.0,0.0,0.0,503.0,0.0,15,933,62.2,153,10.2,18425.941,64.0,1.0,0.0,0.8,0.0,0.0,0.0,506.2,0.0,0.017975,0.029472,Normal
